time_s,time_ms,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,X_GYRO_LWR_raw,Y_GYRO_LWR_raw,Z_GYRO_LWR_raw,X_ACCL_LWR_raw,Y_ACCL_LWR_raw,Z_ACCL_LWR_raw
18.188430,18188.429820,-0.036713,-0.039145,-0.003008,0.062854,-0.948289,-0.304754,-24060,-25654,-1971,3295374,-49717633,-15977865
18.189508,18189.508260,0.062239,-0.141702,0.191162,0.066959,-0.951269,-0.307498,40789,-92866,125280,3510591,-49873886,-16121761
18.190587,18190.586700,0.301389,0.163303,-0.053989,0.065795,-0.949045,-0.307197,197518,107022,-35382,3449545,-49757312,-16105964
18.191665,18191.665140,-0.087413,0.312865,-0.100110,0.065221,-0.952617,-0.305275,-57287,205039,-65608,3419453,-49944571,-16005202
18.192744,18192.743580,0.206248,0.010556,0.092776,0.066684,-0.951631,-0.309167,135167,6918,60802,3496179,-49892867,-16209231
18.193822,18193.822020,0.109720,-0.189629,0.044733,0.067710,-0.949186,-0.309282,71906,-124275,29316,3549945,-49764668,-16215296
18.194900,18194.900460,-0.375035,0.007675,0.145364,0.065815,-0.950536,-0.307060,-245783,5030,95266,3450589,-49835452,-16098797
18.195979,18195.978900,-0.184546,0.163472,-0.196860,0.065938,-0.950727,-0.306113,-120944,107133,-129014,3457042,-49845497,-16049130
18.197057,18197.057340,0.156180,0.013054,-0.101712,0.060132,-0.947626,-0.307966,102354,8555,-66658,3152636,-49682908,-16146307
18.198136,18198.135780,0.058640,-0.036095,-0.198466,0.066202,-0.950775,-0.309474,38430,-23655,-130067,3470885,-49847967,-16225344
18.199214,18199.214220,-0.036917,0.010977,-0.003053,0.063535,-0.949100,-0.303574,-24194,7194,-2001,3331047,-49760195,-15916031
18.200293,18200.292660,0.062062,-0.390297,0.044981,0.067234,-0.950509,-0.304084,40673,-255785,29479,3525019,-49834025,-15942740
18.201371,18201.371100,-0.230432,0.109816,0.046893,0.062374,-0.948146,-0.307521,-151016,71969,30732,3270176,-49710174,-16122973
18.202450,18202.449540,0.108290,0.062325,-0.052776,0.066589,-0.949741,-0.307118,70969,40845,-34587,3491157,-49793783,-16101829
18.203528,18203.527980,0.155753,0.213544,-0.101811,0.064842,-0.948752,-0.310201,102074,139948,-66723,3399576,-49741950,-16263450
18.204606,18204.606420,0.352458,0.010442,0.140419,0.064639,-0.950034,-0.305514,230987,6843,92025,3388919,-49809160,-16017723
18.205685,18205.684860,0.060419,0.011348,-0.003746,0.065487,-0.949043,-0.305691,39596,7437,-2455,3433402,-49757211,-16027037
18.206763,18206.763300,0.012344,0.010492,0.045280,0.062385,-0.945709,-0.306257,8090,6876,29675,3270793,-49582370,-16056710
18.207842,18207.841740,0.059816,0.062140,-0.052452,0.068130,-0.947521,-0.306166,39201,40724,-34375,3571962,-49677411,-16051894
18.208871,18208.871160,-0.278915,0.209204,0.095914,0.063315,-0.948333,-0.308109,-182790,137104,62858,3319528,-49719937,-16153767
18.209950,18209.949600,-0.085594,-0.037985,-0.100179,0.067368,-0.949736,-0.308181,-56095,-24894,-65653,3532014,-49793496,-16157537
18.211028,18211.028040,0.106694,0.065005,-0.247589,0.068913,-0.947313,-0.305050,69923,42602,-162260,3613046,-49666459,-15993388
18.212106,18212.106480,0.204857,-0.135782,-0.199521,0.066860,-0.949502,-0.306717,134255,-88986,-130758,3505395,-49781227,-16080812
18.213185,18213.184920,-0.035934,0.059760,0.094304,0.068665,-0.944546,-0.309995,-23550,39164,61803,3600045,-49521403,-16252662
18.214263,18214.263360,-0.084193,-0.090118,0.045932,0.069315,-0.948809,-0.307996,-55177,-59060,30102,3634118,-49744894,-16147842
18.215342,18215.341800,-0.087608,0.164513,-0.246300,0.065222,-0.950350,-0.307927,-57415,107815,-161415,3419498,-49825697,-16144254
18.216420,18216.420240,-0.183340,-0.037013,-0.196938,0.067240,-0.946010,-0.308404,-120154,-24257,-129065,3525316,-49598167,-16169261
18.217499,18217.498680,-0.086003,0.062259,-0.100185,0.065383,-0.948196,-0.309872,-56363,40802,-65657,3427967,-49712775,-16246243
18.218577,18218.577120,0.012529,0.159518,0.142677,0.065448,-0.949919,-0.309066,8211,104542,93505,3431339,-49803118,-16203983
18.219656,18219.655560,-0.228233,0.056342,0.290411,0.065932,-0.954114,-0.309638,-149575,36924,190324,3456716,-50023044,-16233962
18.220734,18220.734000,-0.519466,-0.043666,0.194954,0.070143,-0.952093,-0.307603,-340437,-28617,127765,3677525,-49917107,-16127231
18.221812,18221.812440,-0.132883,0.059392,0.094951,0.061620,-0.953493,-0.307602,-87086,38923,62227,3230672,-49990491,-16127193
18.222891,18222.890880,0.012956,-0.139871,0.045290,0.067735,-0.951546,-0.311013,8491,-91666,29681,3551270,-49888391,-16306022
18.223969,18223.969320,-0.085001,0.010796,-0.002776,0.066636,-0.951164,-0.310105,-55706,7075,-1819,3493644,-49868367,-16258427
18.225048,18225.047760,-0.277292,-0.092197,0.144633,0.064610,-0.949070,-0.310207,-181726,-60422,94787,3387425,-49758589,-16263773
18.226126,18226.126200,0.058601,0.263298,-0.101166,0.065535,-0.950545,-0.308910,38405,172555,-66300,3435902,-49835951,-16195786
18.227205,18227.204640,-0.182738,-0.087805,-0.148187,0.063086,-0.952663,-0.311245,-119759,-57544,-97116,3307549,-49946973,-16318208
18.228283,18228.283080,0.109904,-0.139503,0.044728,0.065859,-0.951405,-0.309112,72027,-91425,29313,3452893,-49881039,-16206352
18.229362,18229.361520,-0.182532,-0.039026,-0.050739,0.066235,-0.953166,-0.308937,-119624,-25576,-33252,3472617,-49973349,-16197190
18.230440,18230.439960,0.106528,-0.184264,-0.344891,0.068204,-0.950587,-0.307581,69814,-120759,-226028,3575842,-49838116,-16126089
18.231518,18231.518400,0.108124,-0.186945,-0.150079,0.062708,-0.947167,-0.309111,70860,-122516,-98356,3287707,-49658813,-16206324
18.232597,18232.596840,0.012753,0.009149,0.142775,0.064059,-0.951624,-0.309206,8358,5996,93569,3358539,-49892503,-16211314
18.233675,18233.675280,-0.233214,0.113837,-0.245236,0.067835,-0.952079,-0.306421,-152839,74604,-160718,3556522,-49916335,-16065265
18.234754,18234.753720,-0.037129,0.160670,0.045683,0.065299,-0.953174,-0.307728,-24333,105297,29939,3423529,-49973744,-16133825
18.235832,18235.832160,-0.037102,-0.138048,-0.100407,0.067388,-0.950948,-0.306897,-24315,-90471,-65803,3533070,-49857041,-16090265
18.236911,18236.910600,-0.182941,0.061217,-0.050746,0.066452,-0.948529,-0.307858,-119892,40119,-33257,3484004,-49730253,-16140602
18.237989,18237.989040,-0.278468,-0.190431,-0.001379,0.067112,-0.947494,-0.305702,-182497,-124801,-904,3518580,-49675962,-16027595
18.239067,18239.067480,0.060225,0.060796,0.045041,0.069287,-0.949514,-0.307655,39469,39843,29518,3632619,-49781884,-16129973
18.240146,18240.145920,-0.133066,0.009267,0.095042,0.066285,-0.950689,-0.307692,-87206,6073,62287,3475246,-49843485,-16131938
18.241224,18241.224360,0.109097,0.060309,0.093420,0.068607,-0.949458,-0.311930,71498,39524,61224,3596961,-49778928,-16354137
18.242303,18242.302800,-0.085789,0.011462,-0.051390,0.063433,-0.948012,-0.306838,-56223,7512,-33679,3325739,-49703144,-16087128
18.243332,18243.332220,0.060216,0.160370,0.093738,0.069413,-0.947715,-0.310432,39463,105100,61432,3639218,-49687575,-16275557
18.244411,18244.410660,0.011937,0.209636,0.142763,0.065715,-0.948690,-0.306713,7823,137387,93561,3445367,-49738688,-16080612
18.245489,18245.489100,0.057822,0.164392,-0.198479,0.063857,-0.950400,-0.306513,37894,107736,-130075,3347972,-49828315,-16070134
18.246568,18246.567540,-0.083405,0.107011,0.289526,0.067805,-0.949685,-0.306674,-54660,70131,189744,3554926,-49790826,-16078549
18.247646,18247.645980,0.059845,-0.137679,-0.101054,0.063172,-0.948758,-0.305941,39220,-90229,-66227,3312022,-49742248,-16040096
18.248724,18248.724420,0.156161,0.212067,-0.004317,0.064773,-0.948306,-0.305686,102342,138980,-2829,3395976,-49718542,-16026739
18.249803,18249.802860,-0.037927,0.161743,-0.051723,0.067346,-0.949917,-0.303914,-24856,106000,-33897,3530863,-49803021,-15933851
18.250881,18250.881300,0.156599,-0.187032,-0.150403,0.068334,-0.950891,-0.305269,102629,-122573,-98568,3582657,-49854054,-16004867
18.251960,18251.959740,0.253128,0.013153,-0.102359,0.067000,-0.944984,-0.306102,165890,8620,-67082,3512731,-49544393,-16048541
18.253038,18253.038180,-0.228992,-0.241978,0.095705,0.063359,-0.949004,-0.309468,-150072,-158583,62721,3321829,-49755115,-16225020
18.254117,18254.116620,0.108301,0.061382,-0.003984,0.066627,-0.949742,-0.307558,70976,40227,-2611,3493153,-49793827,-16124879
18.255195,18255.195060,-0.040523,0.215887,-0.343944,0.069946,-0.950110,-0.312564,-26557,141484,-225407,3667167,-49813129,-16387340
18.256273,18256.273500,-0.087198,0.162900,-0.148805,0.065071,-0.953965,-0.309054,-57146,106758,-97521,3411574,-50015224,-16203306
18.257352,18257.351940,-0.132889,0.158693,0.143735,0.067389,-0.950906,-0.306381,-87090,104001,94198,3533133,-49854885,-16063162
18.258430,18258.430380,0.110306,-0.140445,0.093430,0.069443,-0.949433,-0.307450,72290,-92042,61230,3640814,-49777625,-16119254
18.259509,18259.508820,-0.232231,0.162349,-0.147836,0.066565,-0.951515,-0.309359,-152195,106397,-96886,3489910,-49886793,-16219336
18.260587,18260.587260,0.059029,-0.036362,-0.198470,0.068057,-0.948789,-0.309389,38685,-23830,-130069,3568149,-49743878,-16220877
18.261666,18261.665700,-0.180750,0.008145,0.144066,0.065954,-0.951745,-0.305411,-118456,5338,94415,3457867,-49898846,-16012355
18.262744,18262.744140,-0.132880,0.059122,0.095036,0.066496,-0.949041,-0.308493,-87084,38746,62283,3486307,-49757070,-16173929
18.263823,18263.822580,0.350661,0.062976,-0.054309,0.065784,-0.951363,-0.307978,229809,41272,-35592,3448957,-49878823,-16146919
18.264901,18264.901020,-0.037120,-0.038071,-0.100417,0.065906,-0.951356,-0.306474,-24327,-24950,-65809,3455391,-49878468,-16068069
18.265979,18265.979460,0.111697,-0.093005,0.288240,0.066809,-0.948123,-0.305465,73202,-60952,188901,3502723,-49708939,-16015166
18.267058,18267.057900,0.156775,-0.037334,-0.101712,0.064891,-0.946555,-0.310828,102744,-24467,-66658,3402162,-49626731,-16296342
18.268136,18268.136340,0.010947,0.062357,-0.100746,0.067318,-0.947560,-0.303469,7174,40866,-66025,3529394,-49679444,-15910517
18.269215,18269.214780,-0.082196,-0.093741,0.289536,0.065689,-0.946849,-0.307702,-53868,-61434,189750,3443971,-49642135,-16132451
18.270293,18270.293220,0.109499,-0.039531,0.044720,0.068786,-0.946370,-0.305103,71761,-25907,29308,3606359,-49617058,-15996186
18.271372,18271.371660,-0.086604,0.112781,-0.148805,0.067008,-0.945891,-0.307837,-56757,73912,-97521,3513133,-49591932,-16139548
18.272450,18272.450100,-0.037334,0.111623,-0.051721,0.062839,-0.947390,-0.306582,-24467,73153,-33896,3294579,-49670520,-16073740
18.273529,18273.528540,-0.085019,0.209671,0.094705,0.069119,-0.948613,-0.307786,-55718,137410,62066,3623828,-49734633,-16136835
18.274607,18274.606980,-0.082976,-0.291547,0.094733,0.067893,-0.948004,-0.308901,-54379,-191068,62084,3559524,-49702715,-16195334
18.275685,18275.685420,-0.037334,0.111623,-0.051721,0.066987,-0.950883,-0.309861,-24467,73153,-33896,3512035,-49853652,-16245665
18.276764,18276.763860,0.156766,0.062372,-0.053014,0.065982,-0.952551,-0.312226,102738,40876,-34743,3459372,-49941119,-16369645
18.277842,18277.842300,-0.085808,0.111708,-0.051399,0.066397,-0.946995,-0.306724,-56235,73209,-33685,3481140,-49649808,-16081161
18.278872,18278.871720,-0.133475,0.010609,-0.002365,0.066921,-0.948366,-0.308006,-87474,6953,-1550,3508569,-49721701,-16148379
18.279950,18279.950160,-0.036333,0.060429,0.045686,0.066266,-0.946335,-0.308455,-23811,39603,29941,3474235,-49615215,-16171951
18.281029,18281.028600,-0.182756,0.111340,-0.050751,0.068070,-0.949373,-0.308092,-119771,72968,-33260,3568820,-49774465,-16152882
18.282107,18282.107040,-0.181754,0.059877,0.046657,0.067297,-0.946667,-0.305770,-119114,39241,30577,3528327,-49632601,-16031169
18.283185,18283.185480,0.109274,0.210007,0.142113,0.069217,-0.950461,-0.309256,71614,137630,93135,3628943,-49831537,-16213902
18.284264,18284.263920,-0.376242,0.010358,-0.049356,0.063427,-0.948814,-0.311921,-246574,6788,-32346,3325400,-49745200,-16353650
18.285342,18285.342360,-0.037489,0.061096,-0.002917,0.065246,-0.949212,-0.308355,-24569,40040,-1912,3420765,-49766045,-16166669
18.286421,18286.420800,0.105518,0.264818,-0.198712,0.066160,-0.947319,-0.308835,69152,173551,-130228,3468687,-49666786,-16191857
18.287499,18287.499240,-0.184721,0.212921,-0.148064,0.065334,-0.950354,-0.309953,-121059,139540,-97035,3425389,-49825930,-16250456
18.288578,18288.577680,-0.229567,-0.191591,0.095796,0.065563,-0.949403,-0.307881,-150449,-125561,62781,3437410,-49776045,-16141814
18.289656,18289.656120,0.109535,-0.040607,0.142226,0.061967,-0.950035,-0.307438,71785,-26612,93209,3248876,-49809196,-16118581
18.290735,18290.734560,0.252766,-0.086153,-0.150961,0.064601,-0.950431,-0.306190,165653,-56461,-98934,3386976,-49829934,-16053190
18.291813,18291.813000,0.399756,0.210437,0.188971,0.065027,-0.953215,-0.307135,261984,137912,123844,3409269,-49975899,-16102736
18.292891,18292.891440,0.009776,0.162865,-0.100653,0.066792,-0.950447,-0.307281,6407,106735,-65964,3501838,-49830772,-16110370
18.293970,18293.969880,-0.134836,0.061398,-0.050974,0.063674,-0.949595,-0.311047,-88366,40238,-33406,3338337,-49786113,-16307842
18.295048,18295.048320,-0.036896,0.109875,0.094485,0.068665,-0.949875,-0.307418,-24180,72008,61922,3600024,-49800787,-16117563
18.296127,18296.126760,-0.327740,0.108771,0.096426,0.067032,-0.951513,-0.310182,-214788,71284,63194,3514404,-49886670,-16262481
18.297205,18297.205200,-0.035477,-0.141403,0.143202,0.068488,-0.951806,-0.309781,-23250,-92670,93849,3590725,-49902068,-16241448
18.298284,18298.283640,-0.229761,-0.241042,0.047098,0.063448,-0.952133,-0.306821,-150576,-157969,30866,3326481,-49919182,-16086241
18.299362,18299.362080,-0.133446,0.108838,0.143835,0.067341,-0.950400,-0.307404,-87455,71328,94264,3530611,-49828312,-16116835
18.300441,18300.440520,-0.182133,0.258348,0.192854,0.064088,-0.949844,-0.305361,-119363,169311,126389,3360077,-49799189,-16009735
18.301519,18301.518960,0.253360,-0.037372,-0.053558,0.066085,-0.953280,-0.307652,166042,-24492,-35100,3464757,-49979350,-16129845
18.302597,18302.597400,0.060243,0.159697,0.142537,0.065819,-0.950929,-0.307699,39481,104659,93413,3450811,-49856087,-16132295
18.303676,18303.675840,-0.230763,-0.189578,-0.050311,0.064459,-0.951492,-0.306569,-151233,-124242,-32972,3379490,-49885571,-16073069
18.304754,18304.754280,0.107346,-0.086562,-0.149989,0.066113,-0.949355,-0.307200,70350,-56729,-98297,3466248,-49773519,-16106107
18.305833,18305.832720,0.008580,0.165164,-0.246762,0.068798,-0.953595,-0.305898,5623,108242,-161718,3607006,-49995821,-16037873
18.306911,18306.911160,0.058647,0.162666,-0.052274,0.064442,-0.947731,-0.308493,38435,106605,-34258,3378642,-49688409,-16173902
18.307990,18307.989600,0.059251,0.111873,-0.003568,0.067688,-0.947538,-0.309694,38831,73317,-2338,3548804,-49678297,-16236882
18.309068,18309.068040,0.010379,0.112360,-0.051947,0.065059,-0.952545,-0.306858,6802,73636,-34044,3410977,-49940785,-16088174
18.310146,18310.146480,0.109543,-0.139893,0.093527,0.062551,-0.948998,-0.304925,71790,-91680,61294,3279457,-49754844,-15986829
18.311225,18311.224920,-0.181717,0.058818,0.144162,0.061877,-0.946947,-0.311109,-119090,38547,94478,3244140,-49647308,-16311086
18.312303,18312.303360,0.350899,0.012067,0.043019,0.064012,-0.948293,-0.310600,229965,7908,28193,3356073,-49717853,-16284390
18.313333,18313.332780,-0.036305,-0.139099,-0.003088,0.063407,-0.948954,-0.306935,-23793,-91160,-2024,3324334,-49752532,-16092251
18.314411,18314.411220,-0.231017,0.060651,-0.001804,0.067224,-0.950202,-0.306848,-151399,39748,-1182,3524475,-49817933,-16087693
18.315490,18315.489660,-0.036723,0.060716,0.045604,0.066173,-0.950923,-0.307499,-24067,39791,29887,3469397,-49855753,-16121799
18.316568,18316.568100,0.013365,-0.140927,0.142697,0.062303,-0.946033,-0.309471,8759,-92358,93518,3266458,-49599361,-16225213
18.317647,18317.646540,0.156996,-0.187143,-0.101787,0.067449,-0.949176,-0.305922,102889,-122646,-66707,3536253,-49764137,-16039135
18.318725,18318.724980,-0.036314,-0.039526,0.045610,0.065677,-0.949048,-0.308187,-23799,-25904,29891,3443348,-49757443,-16157872
18.319803,18319.803420,0.108502,0.011818,-0.004066,0.066629,-0.949501,-0.306407,71108,7745,-2665,3493259,-49781212,-16064558
18.320882,18320.881860,-0.036908,-0.088307,-0.051793,0.069152,-0.951403,-0.309265,-24188,-57873,-33943,3625531,-49880914,-16214417
18.321960,18321.960300,0.010757,0.012791,-0.100826,0.064667,-0.947103,-0.309310,7050,8383,-66077,3390399,-49655494,-16216770
18.323039,18323.038740,-0.182951,0.161078,-0.002133,0.066979,-0.946637,-0.307347,-119899,105564,-1398,3511606,-49631034,-16113858
18.324117,18324.117180,-0.085596,0.061203,-0.002776,0.062456,-0.951283,-0.307208,-56096,40110,-1819,3274478,-49874635,-16106569
18.325196,18325.195620,0.011760,-0.038672,-0.003416,0.067369,-0.949854,-0.308657,7707,-25344,-2239,3532081,-49799713,-16182532
18.326274,18326.274060,-0.036519,0.010594,0.045607,0.066079,-0.953207,-0.309229,-23933,6943,29889,3464443,-49975521,-16212507
18.327352,18327.352500,-0.084401,0.059190,0.143333,0.066180,-0.948292,-0.306428,-55313,38791,93935,3469762,-49717798,-16065638
18.328431,18328.430940,-0.181348,0.058823,0.143980,0.067841,-0.946228,-0.305714,-118848,38550,94359,3556798,-49609621,-16028221
18.329509,18329.509380,0.205635,0.161211,0.092682,0.065954,-0.949280,-0.307828,134765,105651,60740,3457881,-49769621,-16139057
18.330588,18330.587820,0.060028,0.011633,-0.003745,0.066228,-0.949158,-0.307433,39340,7624,-2454,3472241,-49763203,-16118367
18.331666,18331.666260,0.010368,-0.086111,-0.198227,0.064762,-0.948437,-0.309529,6795,-56434,-129910,3395388,-49725419,-16228249
18.332745,18332.744700,-0.085808,0.210620,0.045918,0.064592,-0.953343,-0.309167,-56235,138032,30093,3386487,-49982638,-16209236
18.333823,18333.823140,0.060838,-0.089836,0.044965,0.065456,-0.953052,-0.307416,39871,-58875,29468,3431773,-49967378,-16117462
18.334902,18334.901580,0.059828,0.061200,-0.003746,0.063462,-0.950727,-0.308780,39209,40108,-2455,3327240,-49845456,-16188983
18.335980,18335.980020,0.060829,0.009737,0.093661,0.062277,-0.949797,-0.307984,39865,6381,61382,3265111,-49796703,-16147224
18.337058,18337.058460,0.012152,0.059674,0.093982,0.063536,-0.950055,-0.307742,7964,39108,61592,3331101,-49810220,-16134531
18.338137,18338.136900,-0.037120,0.060831,-0.003099,0.064835,-0.950509,-0.307460,-24327,39866,-2031,3399246,-49834024,-16119776
18.339215,18339.215340,-0.181335,-0.041306,0.095284,0.067892,-0.953412,-0.306847,-118840,-27070,62445,3559511,-49986251,-16087598
18.340294,18340.293780,0.062834,-0.093192,0.288567,0.065969,-0.949543,-0.304470,41179,-61074,189115,3458658,-49783400,-15962986
18.341372,18341.372220,-0.085779,0.209668,0.094710,0.068922,-0.947782,-0.304938,-56216,137408,62069,3613488,-49691054,-15987549
18.342451,18342.450660,0.012976,0.057658,0.240179,0.065688,-0.950229,-0.309109,8504,37787,157404,3443969,-49819356,-16206238
18.343529,18343.529100,0.059271,-0.087828,-0.101056,0.065741,-0.945642,-0.310704,38844,-57559,-66228,3446717,-49578888,-16289824
18.344608,18344.607540,0.011186,0.010892,-0.003333,0.065992,-0.949320,-0.308343,7331,7138,-2184,3459890,-49771726,-16166036
18.345686,18345.685980,-0.085750,-0.089050,-0.051381,0.066075,-0.949753,-0.308744,-56197,-58360,-33673,3464210,-49794388,-16187074
18.346764,18346.764420,-0.132014,-0.242282,0.143761,0.071275,-0.951010,-0.304930,-86517,-158782,94215,3736869,-49860330,-15987096
18.347843,18347.842860,0.108328,0.060710,0.044719,0.062992,-0.947710,-0.308656,70994,39787,29307,3302600,-49687317,-16182470
18.348872,18348.872280,-0.183701,-0.037955,-0.148143,0.062230,-0.951912,-0.306745,-120390,-24874,-97087,3262666,-49907614,-16082254
18.349951,18349.950720,0.204878,0.061749,-0.004631,0.062824,-0.949592,-0.307577,134269,40468,-3035,3293801,-49785991,-16125899
