X_GYRO_LWR,Y_GYRO_LWR,Z_GYRO_LWR,X_ACCL_LWR,Y_ACCL_LWR,Z_ACCL_LWR,DATA_CNTR,TIME_STAMP_LWR,USB_TIMESTAMP_MS
6400,-23335,-161830,3406370,-49787095,-16226797,59721,2619,16255.4068
-23939,72011,61803,3533720,-49912675,-16101254,59722,2643,16255.4068
102342,139069,-2885,3569300,-49830269,-16199354,59723,2666,16255.4068
-119503,72089,30521,3379210,-49719089,-16091198,59724,2690,16274.4042
8887,-60138,125434,3559550,-49859042,-16154218,59725,2714,16274.4042
39730,39405,61380,3496592,-49786139,-16272029,59726,2737,16274.4042
8212,169357,157339,3261113,-49836254,-16243253,59727,2761,16274.4042
-118439,-125438,62451,3526732,-49738488,-16269057,59728,2784,16274.4042
-23926,-58501,-2025,3378834,-50019656,-16126914,59729,2808,16274.4042
-23422,136388,157553,3475686,-49918086,-16257496,59730,2831,16274.4042
-88003,137905,30305,3556886,-49774189,-15972825,59731,2855,16274.4042
-22753,-27850,157563,3575101,-49988992,-16292987,59732,2878,16274.4042
7440,40163,-2244,3624052,-49651016,-16304216,59733,2902,16274.4042
-24187,-58061,-33943,3299548,-49761299,-16102723,59734,2926,16274.4042
-56095,39921,-1819,3509370,-49793844,-16161908,59735,2949,16274.4042
-55828,-25773,-1815,3647512,-49818700,-16103265,59736,2973,16274.4042
-55687,-123877,-33727,3531397,-49744111,-16136150,59737,2996,16274.4042
-151539,137664,30730,3487726,-49830655,-16015351,59738,3020,16274.4042
-24072,104859,61801,3517600,-49920877,-16035126,59739,3043,16274.4042
230075,40569,28189,3246121,-49641093,-16277610,59740,3067,16274.4042
-23671,6316,61806,3542299,-49624498,-16086642,59741,3090,16294.4051
132400,239929,-162694,3385743,-49920824,-16131410,59742,3114,16294.4051
135046,-90744,-3084,3507459,-49795780,-16099733,59743,3138,16294.4051
136742,-60974,220340,3364880,-49723356,-16066469,59744,3161,16294.4051
7440,40163,-2243,3458223,-49648318,-16118661,59745,3185,16294.4051
-24328,40231,-2031,3405764,-49706373,-16059842,59746,3208,16294.4051
167049,170149,156278,3370686,-49834128,-15989474,59747,3232,16294.4051
8880,5306,157348,3345499,-49787034,-15964077,59748,3255,16294.4051
-150998,-58795,-1176,3343651,-49818122,-16026750,59749,3279,16294.4051
5342,109124,-225674,3560239,-49576862,-16044585,59750,3302,16294.4051
197662,-56149,-99266,3585687,-49659130,-16130629,59751,3326,16294.4051
7981,-156295,-34150,3541850,-49597844,-16098931,59752,3350,16294.4051
-24067,39791,29887,3554698,-49643019,-16120238,59753,3373,16294.4051
-87717,-123370,-65433,3403806,-49750087,-16207843,59754,3397,16294.4051
-56090,-25145,-33733,3477715,-49707503,-16042897,59755,3420,16294.4051
7050,8383,-66077,3480720,-49646053,-16131154,59756,3444,16294.4051
71631,6866,61170,3542324,-49789149,-16080969,59757,3467,16294.4051
-150341,-92522,62661,3498866,-49798365,-16218264,59758,3491,16314.4034
-25897,42868,-193540,3501739,-49814160,-16027689,59759,3514,16314.4034
6642,172183,-34198,3547900,-49758411,-16138426,59760,3538,16314.4034
-246040,-59597,31320,3504372,-49705135,-16042434,59761,3562,16314.4034
7572,7503,-2300,3465339,-49565959,-16131925,59762,3585,16314.4034
6119,173061,-98063,3583911,-49829823,-16112141,59763,3609,16314.4034
165760,-23421,-99114,3560771,-49799396,-16157480,59764,3632,16314.4034
-24998,204470,-2099,3468321,-49806816,-16191395,59765,3656,16314.4034
101817,140137,-66780,3464882,-49824930,-16056889,59766,3679,16314.4034
8478,103850,157285,3503752,-49839211,-16164787,59767,3703,16314.4034
71637,-58390,29198,3238898,-49698528,-16189550,59768,3726,16314.4034
38944,40912,-34432,3498823,-49781738,-16186918,59769,3750,16314.4034
-87469,6609,30254,3507805,-49983061,-16129643,59770,3774,16314.4034
-152451,106573,-96998,3478448,-49800587,-16212215,59771,3797,16314.4034
-55694,-58621,-1872,3277240,-49761277,-16020155,59772,3821,16314.4034
-88374,-89832,-129330,3473104,-49851935,-16165303,59773,3844,16314.4034
-120154,40559,-65289,3456514,-49712637,-16285742,59774,3868,16314.4034
-150998,-58983,-1235,3370328,-49732386,-16338458,59775,3891,16333.4062
-87207,6075,62173,3380188,-49682646,-16281677,59776,3915,16333.4062
71765,-26169,61114,3527023,-49927892,-16338157,59777,3938,16333.4062
7706,-25532,-2297,3413087,-49986560,-16236098,59778,3962,16333.4062
39067,138388,29398,3397365,-50033978,-16207859,59779,3986,16333.4062
7038,138707,-2307,3329136,-49878938,-16353306,59780,4009,16333.4062
198441,7601,28344,3241669,-49914579,-16229993,59781,4033,16333.4062
168248,-60412,188151,3566819,-49772333,-16105439,59782,4056,16333.4062
-119632,39681,-1453,3514883,-49915344,-16213632,59783,4080,16333.4062
40004,-91546,29411,3463677,-49901224,-16103867,59784,4103,16333.4062
6521,74328,-97943,3446898,-49735014,-16174148,59785,4127,16333.4062
-55712,137146,93986,3400044,-49806093,-16341398,59786,4150,16333.4062
71097,138068,61219,3396452,-49630478,-16104538,59787,4174,16333.4062
-88660,171631,-33476,3600936,-49612219,-16320505,59788,4198,16333.4062
-55572,39042,62073,3381552,-49735415,-16054083,59789,4221,16333.4062
7823,137387,93562,3402137,-49755955,-16110233,59790,4245,16333.4062
166285,-24490,-35162,3508142,-49830502,-16027646,59791,4268,16333.4062
134639,73053,28880,3411468,-49867292,-16217550,59792,4292,16353.4058
71237,39964,29306,3437384,-49611339,-16060198,59793,4315,16353.4058
39354,-123077,-66226,3277049,-49759374,-16057216,59794,4339,16353.4058
-56752,73648,-65601,3516980,-49894397,-16094874,59795,4362,16353.4058
-22873,-125516,93788,3441904,-49783897,-16002534,59796,4386,16353.4058
71110,7556,-2610,3338248,-49746563,-16164453,59797,4410,16353.4058
-57415,172631,-97524,3494519,-49769481,-16209345,59798,4433,16353.4058
70720,-24412,-66444,3364070,-49853461,-16234266,59799,4457,16353.4058
104319,-27369,156770,3425314,-49759251,-15969113,59800,4480,16353.4058
-87601,39361,30367,3441337,-49732371,-15987278,59801,4504,16353.4058
-120165,171070,-1345,3477370,-49837119,-16067473,59802,4527,16353.4058
-57007,8830,-129433,3270131,-49835286,-15988101,59803,4551,16353.4058
7038,138705,-2192,3511661,-49781041,-16035439,59804,4574,16353.4058
-183294,7030,-32830,3537772,-49618726,-16198803,59805,4598,16353.4058
70970,105660,29302,3434857,-49909987,-16170554,59806,4622,16353.4058
-87333,-26335,30371,3382189,-49780630,-16052901,59807,4645,16353.4058
-55712,137146,93986,3488958,-49979492,-16237553,59808,4669,16353.4058
-24589,40481,-33892,3533469,-49710683,-15994865,59809,4692,16372.7572
39985,104221,125269,3597138,-49780809,-16283701,59810,4716,16372.7572
8499,-92108,61656,3438007,-49833786,-16159054,59811,4739,16372.7572
-181738,134906,222506,3496949,-49789912,-16176680,59812,4763,16372.7572
7957,104539,93563,3315612,-49709346,-16025362,59813,4786,16372.7572
38156,107296,-98157,3528468,-49801297,-16002436,59814,4810,16372.7572
-24583,-24775,-65807,3340717,-49635631,-16223197,59815,4834,16372.7572
-23671,6315,61863,3397383,-49683721,-16044811,59816,4857,16372.7572
-24595,105737,-1979,3663002,-49798628,-16316220,59817,4881,16372.7572
-88105,-155529,-129211,3518066,-49832852,-16172538,59818,4904,16372.7572
-151392,-25697,-33041,3518059,-49666081,-16134864,59819,4928,16372.7572
103674,-124154,29103,3311990,-49738091,-15992149,59820,4951,16372.7572
-152055,73286,-64964,3370669,-49865446,-16149134,59821,4975,16372.7572
-23786,-156605,-33882,3446482,-49681243,-16098244,59822,4998,16372.7572
37633,108176,-161993,3369795,-49803808,-16170713,59823,5022,16372.7572
-56229,72769,-1765,3495303,-49831228,-16213691,59824,5046,16372.7572
6662,-23776,-129855,3355723,-49705686,-16289546,59825,5069,16372.7572
-119363,-26016,-1335,3568822,-49789041,-16156585,59826,5093,16392.7501
7179,40602,-34105,3449314,-49622045,-16229629,59827,5116,16392.7501
-87741,137465,62279,3552702,-49684699,-16273385,59828,5140,16392.7501
40929,-190970,93367,3628733,-49706664,-16354064,59829,5163,16392.7501
103005,40085,29094,3525850,-49824853,-16248992,59830,5187,16392.7501
-55565,-26214,30159,3467237,-49897575,-16246644,59831,5210,16392.7501
-56363,105616,-1766,3407287,-49817387,-16038509,59832,5234,16392.7501
-24997,139465,-65818,3471919,-49736400,-16051410,59833,5258,16392.7501
-57154,107376,-129555,3365174,-49758508,-16118820,59834,5281,16392.7501
-151412,105257,-1246,3388844,-49688329,-16138377,59835,5305,16392.7501
134632,73495,-3153,3562979,-49774187,-15995352,59836,5328,16392.7501
-214431,169393,94929,3470712,-49806436,-16073176,59837,5352,16392.7501
-53737,-94104,189637,3379274,-49731530,-16116263,59838,5375,16392.7501
-55178,-59059,30045,3612432,-49917263,-15926591,59839,5399,16392.7501
-118962,-189373,-65277,3469609,-49834671,-15928434,59840,5422,16392.7501
7956,39725,29614,3331488,-49676384,-16076386,59841,5446,16392.7501
103004,-24729,-34854,3484742,-49915026,-16020745,59842,5470,16392.7501
-213895,38002,94936,3572463,-49749877,-16177428,59843,5493,16411.7554
103655,6800,60898,3581294,-49621977,-16105242,59844,5517,16411.7554
-118592,38364,94300,3429705,-49577603,-16416688,59845,5540,16411.7554
39729,-25410,-2511,3632586,-49646414,-16188195,59846,5564,16411.7554
70975,-24411,-66560,3458123,-49763080,-15979554,59847,5587,16411.7554
72410,5801,124947,3606488,-49833739,-16122659,59848,5611,16411.7554
-57160,172633,-97641,3410494,-49757813,-16077264,59849,5634,16411.7554
7566,7757,-34219,3293881,-49614928,-15986814,59850,5658,16411.7554
102870,8118,-34856,3390114,-49797520,-16188113,59851,5682,16411.7554
-151144,39561,-1243,3212464,-49731962,-16250581,59852,5705,16411.7554
38289,9634,-162104,3374561,-49694688,-16161841,59853,5729,16411.7554
102863,73374,-2942,3432919,-49843177,-15864983,59854,5752,16411.7554
102857,138631,28972,3434961,-49759805,-16168595,59855,5776,16411.7554
103540,-156120,-34846,3595126,-49743275,-16119570,59856,5799,16411.7554
-86161,4317,189845,3573622,-49677810,-16151948,59857,5823,16411.7554
72033,-91866,61175,3587419,-49951325,-16167930,59858,5846,16411.7554
-88009,203160,62276,5925832,-52135461,-17147701,59859,5870,16411.7554
1287496,-418266,-6905364,-29395218,-40913475,-734189,59860,5894,16431.7556
-962695,-464332,-37501372,-49589559,-76569569,-71218142,59861,5917,16431.7556
-2736203,-7384636,-36371750,23990878,-56205007,42478064,59862,5941,16431.7556
9700627,-4189105,13914278,52260400,-55062757,-151723118,59863,5964,16431.7556
11524743,-17088155,20797850,103867941,-105285858,-22446939,59864,5988,16431.7556
13380861,4042246,13505965,15403285,-70566102,-22167812,59865,6011,16431.7556
19091711,5351161,24926901,-80439671,8006961,-116011715,59866,6035,16431.7556
14477881,4563468,23649074,113574097,-51884439,3184791,59867,6058,16431.7556
15041288,13732706,11578871,51893975,-68433272,23095207,59868,6082,16431.7556
9610644,7597130,4848675,-116545509,16300008,-26513515,59869,6106,16431.7556
2116217,-3560381,-335165,-107639215,-63071641,-1483633,59870,6129,16431.7556
-307943,-6195504,-2840412,39385450,-73222970,76537116,59871,6153,16431.7556
281930,-1952608,-10218172,33248952,-70413357,-35488890,59872,6176,16431.7556
-2898395,-2981725,-15048646,-17385527,-12950207,5320017,59873,6200,16431.7556
-3463144,-3126277,-14246867,-14521341,-4138834,33905180,59874,6223,16431.7556
-3662069,-980821,-10287670,-16427425,41580946,-8482841,59875,6247,16431.7556
-4783164,-3164468,-4694042,-22271004,-9517917,-28410731,59876,6270,16431.7556
-5388945,-3694241,2587752,29529382,-39821414,-13556730,59877,6294,16450.7652
-3564186,-982290,1745422,13201356,-75109830,-14934834,59878,6318,16450.7652
-2356046,-131133,2279916,4106612,-91188710,-16105713,59879,6341,16450.7652
1251956,-2452683,7235495,26270298,-82530144,-46810880,59880,6365,16450.7652
1901003,-679242,9816509,51238540,-66262679,-38549537,59881,6388,16450.7652
-669782,3111898,8141613,37535178,-87562611,-24680229,59882,6412,16450.7652
-2045161,4154678,3618165,-31696047,-103323634,-13422173,59883,6435,16450.7652
-2274076,2978701,-1678881,-57137191,-110111083,8899250,59884,6459,16450.7652
-2054432,1569643,-6627787,-61455286,-79147305,27174252,59885,6482,16450.7652
-2792195,-2042321,-9303811,-22149664,-37131035,16607282,59886,6506,16450.7652
-4217491,-2772602,-9134631,30346644,-16248300,11986417,59887,6530,16450.7652
-3567516,-2599034,-7255723,19059533,-381826,11223272,59888,6553,16450.7652
-3379489,-3071604,-3905368,6457808,8871270,-2335868,59889,6577,16450.7652
-3382106,-3153362,-362254,6688354,6186875,-8515716,59890,6600,16450.7652
-3841589,-2237750,2194316,5585478,-5424636,-19913191,59891,6624,16450.7652
-4049572,-2393622,3887463,12814003,-13918254,-27156280,59892,6647,16450.7652
-3972664,-1469797,5993574,20582425,-39951888,-27330325,59893,6671,16450.7652
-3874458,-397759,6886579,20787959,-59671247,-36051672,59894,6694,16471.3053
-3892474,774324,5258694,29776850,-83039671,-36483380,59895,6718,16471.3053
-4270114,3169239,2994714,13035312,-94591952,-25850134,59896,6742,16471.3053
-4354131,2779326,282131,5019368,-88501398,-11990488,59897,6765,16471.3053
-4141731,1850874,-1410953,-3284253,-77032619,-6383155,59898,6789,16471.3053
-4449974,235289,-1057641,-8293519,-66276507,-8314243,59899,6812,16471.3053
-4413498,-1175288,-1185445,-1053532,-66454724,-12564750,59900,6836,16471.3053
-4321727,-1136365,-1601017,-4792361,-53862051,-13794620,59901,6859,16471.3053
-4031209,-1501878,-1219891,-3738607,-49311454,-22128338,59902,6883,16471.3053
-4320675,-1203380,-1505260,1272558,-51326263,-20431300,59903,6906,16471.3053
-3938958,-1007041,-1348227,2245653,-57964648,-15668708,59904,6930,16471.3053
-2952354,-745350,-1003722,5546975,-55628402,-16299025,59905,6954,16471.3053
-2381531,-1263470,-1390527,16585917,-49527726,-22883329,59906,6977,16471.3053
-2446661,-1000048,-1454134,17069074,-37136109,-23459039,59907,7001,16471.3053
-2317536,-611543,-1008151,11951285,-28067554,-24488220,59908,7024,16471.3053
-2476717,236624,-624122,9103613,-26508554,-22782385,59909,7048,16471.3053
-2440446,979500,301247,9122549,-29130654,-25010174,59910,7071,16471.3053
-2309268,1756027,1194060,9645876,-35528562,-20549651,59911,7095,16490.3159
-2084840,2144895,1639405,4987410,-44405952,-13738312,59912,7118,16490.3159
-1511070,2241656,1922842,-906124,-52055253,-13578392,59913,7142,16490.3159
-971740,1592463,1504337,-3460481,-61214635,-10889673,59914,7166,16490.3159
-433724,1010725,958157,-1915094,-64192480,-10005947,59915,7189,16490.3159
-150104,363204,349841,-536798,-59983341,-13334390,59916,7213,16490.3159
41316,36329,284750,-292587,-57189372,-16095884,59917,7236,16490.3159
-148729,-356811,158374,-209094,-57028683,-17586086,59918,7260,16490.3159
-119690,-515217,-256763,404692,-58824888,-19275305,59919,7283,16490.3159
197105,-871382,-546128,2784441,-59619793,-19009451,59920,7307,16490.3159
578343,-1130958,-676332,2932560,-57872734,-18242794,59921,7330,16490.3159
1119331,-1358841,-679926,3545438,-53478247,-19306982,59922,7354,16490.3159
1533217,-1260926,-523099,6617421,-48144229,-23490874,59923,7378,16490.3159
1818147,-573111,-301622,10056255,-43279622,-26646429,59924,7401,16490.3159
1881747,112101,49012,8551058,-40804462,-25996525,59925,7425,16490.3159
2230103,571980,142406,5012477,-42041822,-21849501,59926,7448,16490.3159
2642261,966404,235380,2741286,-45375219,-17929690,59927,7472,16490.3159
3088687,1193635,551577,3094383,-48504071,-16031692,59928,7495,16510.3031
3632308,765589,771421,3402144,-50032691,-15972912,59929,7519,16510.3031
3441668,961074,836517,2217678,-52183516,-16171926,59930,7542,16510.3031
3567170,964192,644189,1615931,-54563172,-15588429,59931,7566,16510.3031
3088582,770128,296312,1517790,-57051024,-14700496,59932,7590,16510.3031
3375058,313542,134839,1470771,-57922606,-13699375,59933,7613,16510.3031
3214669,119807,-151351,2549841,-56259593,-13775635,59934,7637,16510.3031
3119264,-173988,-310288,2501373,-52413173,-14501788,59935,7660,16510.3031
2961489,-372118,-277298,3338499,-49699912,-13988039,59936,7684,16510.3031
2740185,-635745,-275797,4560723,-48229643,-13759322,59937,7707,16510.3031
2677154,-441097,-115793,4695659,-45877180,-14607677,59938,7731,16510.3031
2424970,-412730,141246,4194684,-44142564,-15141705,59939,7754,16510.3031
2361811,-250396,269334,4660254,-43164037,-15858450,59940,7778,16510.3031
2041876,111134,175681,5365923,-43548191,-15799151,59941,7802,16510.3031
1659593,372468,178212,4204997,-44701119,-14820149,59942,7825,16510.3031
1309089,503412,116703,2782859,-46939578,-13265583,59943,7849,16510.3031
1088277,565186,341610,2352483,-48663733,-12302320,59944,7872,16510.3031
771390,497404,407573,2379052,-49334857,-12519292,59945,7896,16529.3178
545904,240809,-101616,2208256,-49660376,-12017135,59946,7919,16529.3178
38665,237120,29451,1289765,-50656038,-11679099,59947,7943,16529.3178
-469995,72707,-94817,1218511,-51056484,-11191975,59948,7966,16529.3178
-597169,-221208,-253541,2030811,-51351939,-11477041,59949,7990,16529.3178
-1007899,-520165,-123093,3166741,-50341422,-12489392,59950,8014,16529.3178
-1136156,-420786,-218004,4082859,-48850061,-14103894,59951,8037,16529.3178
-1515921,-522536,-87780,4602475,-48034893,-15289172,59952,8061,16529.3178
-1706644,-686181,-182252,5111375,-47635118,-15748530,59953,8084,16530.303
-1832300,-525500,42012,5203615,-47006657,-15807198,59954,8108,16530.303
-2024099,-361106,-20560,4934062,-45861776,-15767375,59955,8131,16530.303
-2119159,-166141,107793,4489316,-45393109,-16117839,59956,8155,16530.303
-2246905,62871,140546,4252423,-45859464,-15665826,59957,8178,16530.303
-2278144,-3384,172681,3753333,-47203931,-15363165,59958,8202,16530.303
-2373728,192461,237143,2971720,-48728171,-15496367,59959,8226,16530.303
-2532433,159010,238206,2334650,-50591713,-15498710,59960,8249,16530.303
-2279464,129326,76920,1638759,-51919559,-15643060,59961,8273,16530.303
-2312264,451,-114369,1542679,-53091879,-15795650,59962,8296,16549.3454
-2470970,-33000,-113306,2002018,-54135531,-15816309,59963,8320,16549.3454
-2344396,-292758,-305647,3042096,-53869744,-16444105,59964,8343,16549.3454
-2028032,-224192,-435445,3169362,-53145007,-17357657,59965,8367,16549.3454
-1930892,-292162,-244570,3327062,-52017874,-18028707,59966,8390,16549.3454
-1709168,-322846,-341808,3648544,-51135263,-18590229,59967,8414,16549.3454
-1614795,-157806,-374372,4120738,-50477161,-18550516,59968,8438,16549.3454
-1329281,-123432,-408201,4430890,-50279477,-18377481,59969,8461,16549.3454
-1072263,-127301,-58801,4838630,-49281093,-18465875,59970,8485,16549.3454
-689608,-160897,98244,4937375,-48126940,-18836257,59971,8508,16549.3454
-596148,-26946,-61989,4648872,-47799960,-18429094,59972,8532,16549.3454
