X_GYRO_LWR,Y_GYRO_LWR,Z_GYRO_LWR,X_ACCL_LWR,Y_ACCL_LWR,Z_ACCL_LWR,DATA_CNTR,TIME_STAMP_LWR,USB_TIMESTAMP_MS
139558,2916,157352,3836637,-49386621,-17326411,36652,10037,24310.0931
138909,-28613,61601,4012530,-49331008,-17326370,36653,10057,24310.0931
-83850,-126683,-32661,3945518,-49299760,-16959233,36654,10078,24327.7238
74977,4432,30105,4058855,-49210441,-17120980,36655,10098,24327.7238
43731,3432,94153,4071889,-49468057,-17309182,36656,10118,24327.7238
43216,-60944,-1596,3986338,-49370419,-17327008,36657,10139,24327.7238
42023,104173,-65441,3997902,-49279317,-17192897,36658,10159,24327.7238
139169,-29053,93518,3980891,-49102941,-17294131,36659,10180,24327.7238
169109,-25857,-130116,3930828,-49346143,-17244092,36660,10200,24327.7238
-84795,168507,-761,3963369,-49471136,-17204213,36661,10220,24327.7238
-51311,2631,126707,3848430,-49378694,-17440043,36662,10241,24327.7238
-114975,-30018,95215,4088832,-49346427,-17284492,36663,10261,24327.7238
10938,-190699,-129046,3739174,-49474244,-17311535,36664,10282,24327.7238
-179577,167266,63709,3952011,-49395257,-17234290,36665,10302,24327.7238
107783,68051,189478,3914507,-49381681,-17344253,36666,10322,24327.7238
74454,5311,-33730,3916633,-49523325,-17259206,36667,10343,24327.7238
-53147,70963,-64803,3886625,-49414483,-17205990,36668,10363,24327.7238
74588,-27537,-33727,4058699,-49381548,-17216893,36669,10384,24327.7238
138245,70370,29677,3865321,-49490558,-17114150,36670,10404,24327.7238
-20461,36918,30740,3895375,-49332549,-17345967,36671,10424,24351.5192
-83609,68646,94997,3826920,-49265287,-17281173,36672,10445,24351.5192
75124,-158927,-33720,4101024,-49175480,-17269709,36673,10465,24351.5192
169759,5673,-34366,3940150,-49394927,-17089441,36674,10486,24351.5192
-148063,103010,-32253,4025971,-49375562,-17150783,36675,10506,24351.5192
-147145,69284,31641,4057611,-49478566,-17311729,36676,10526,24351.5192
171073,-60901,29587,4044607,-49312675,-17497996,36677,10547,24351.5192
-20072,69766,30851,3808915,-49494343,-17435774,36678,10567,24351.5192
170805,4794,29583,3767720,-49463694,-17346445,36679,10588,24351.5192
107014,-60264,-33824,3994135,-49274850,-17070520,36680,10608,24351.5192
171455,36325,125334,3813191,-49462829,-17254885,36681,10628,24351.5192
75119,-92793,-65528,4024899,-49297448,-17176393,36682,10649,24351.5192
75634,-28415,30221,3842653,-49324152,-17109592,36683,10669,24351.5192
171354,-257108,-34236,3828459,-49169882,-17063897,36684,10690,24351.5192
43725,69567,62345,3976932,-49388403,-17140827,36685,10710,24351.5192
77463,-31489,253644,3949777,-49370448,-17209511,36686,10730,24351.5192
-49991,-129198,158746,3908039,-49496711,-17288353,36687,10751,24351.5192
75762,3992,62137,4001215,-49411420,-17348689,36688,10771,24368.3502
44918,-95549,126190,3810912,-49142066,-17306672,36689,10792,24368.3502
202447,-27493,-2545,4012823,-49474524,-17189861,36690,10812,24368.3502
11174,70765,-33196,3889105,-49086730,-17037845,36691,10832,24368.3502
74837,103415,-1705,4000188,-49262370,-17062450,36692,10853,24368.3502
-83742,102372,31273,4139036,-49248996,-17251969,36693,10873,24368.3502
202721,-158444,-34455,3867590,-49350646,-17118101,36694,10894,24368.3502
170671,37642,29581,3921903,-49265670,-17128942,36695,10914,24368.3502
108588,-128156,125768,3964564,-49401121,-17188681,36696,10934,24368.3502
-52349,-59988,-96599,3775571,-49395154,-17171219,36697,10955,24368.3502
-19409,-29216,62774,3867067,-49357454,-17308980,36698,10975,24368.3502
12613,35721,126394,3796933,-49321101,-17252943,36699,10996,24368.3502
13404,-30853,190233,3841669,-49262628,-17156405,36700,11016,24368.3502
-53133,-58848,-192352,3889272,-49399233,-16975589,36701,11036,24368.3502
-115516,167331,63399,3737383,-49300963,-17192920,36702,11057,24368.3502
-82021,-96649,158956,3857919,-49427285,-17270660,36703,11077,24368.3502
-19135,-95529,94698,3741735,-49477842,-17197536,36704,11098,24368.3502
-20167,-224285,-96799,3915100,-49349762,-17057635,36705,11118,24379.2053
-178772,35697,63832,3966782,-49561413,-17176482,36706,11138,24379.2053
106605,168174,61917,3859949,-49594046,-17316613,36707,11159,24379.2053
-180602,38772,-159590,4052497,-49377480,-17235432,36708,11179,24379.2053
-83207,35620,95114,3780509,-49279590,-17090709,36709,11200,24379.2053
10919,70588,-33194,4049829,-49313520,-17153430,36710,11220,24379.2053
43885,-159666,-1475,4009948,-49266946,-17229744,36711,11240,24379.2053
138272,-125138,-97866,3864321,-49429049,-17185396,36712,11261,24379.2053
-85176,136799,-96397,3837641,-49477320,-17374979,36713,11281,24379.2053
-51955,-28637,-846,4045737,-49317723,-17165960,36714,11302,24379.2053
170416,37464,29582,3934996,-49371045,-17327156,36715,11322,24379.2053
138775,69752,61710,3845128,-49363287,-17141028,36716,11342,24379.2053
202319,4737,29372,3970125,-49370374,-17275064,36717,11363,24379.2053
170684,-28231,29586,3779066,-49172661,-17120377,36718,11383,24379.2053
-115498,36377,31491,4019755,-49419459,-17371487,36719,11404,24379.2053
-84118,4529,-32554,3984570,-49190852,-17163120,36720,11424,24379.2053
106484,70509,-1913,3926606,-49337955,-17263111,36721,11444,24379.2053
11964,68830,94476,3994776,-49543087,-17338203,36722,11465,24402.1895
43216,4573,-1485,3823114,-49421333,-17209040,36723,11485,24402.1895
-115491,-28878,-422,3799874,-49343060,-17087793,36724,11506,24402.1895
-210668,3167,32129,3861854,-49558737,-17202477,36725,11526,24402.1895
-21231,-26759,-128729,3913322,-49268234,-17261858,36726,11546,24402.1895
11333,-158469,-97015,3964489,-49436641,-17365452,36727,11567,24402.1895
-146851,-192798,-32118,4004174,-49322909,-17336570,36728,11587,24402.1895
44267,-62263,94272,3868688,-49430802,-17110967,36729,11608,24402.1895
45044,1675,221939,3926352,-49313207,-17224987,36730,11628,24402.1895
74991,-92793,-65527,4024932,-49426630,-17051782,36731,11648,24402.1895
105949,137263,-65754,3916843,-49329212,-17057322,36732,11669,24402.1895
11447,-60185,-65223,3890459,-49383419,-17182705,36733,11689,24402.1895
76557,-127835,93945,4022178,-49277298,-17308606,36734,11710,24402.1895
203618,3160,156924,3714230,-49403942,-17136286,36735,11730,24402.1895
-116423,71162,-96300,3761919,-49429993,-17103163,36736,11750,24402.1895
13015,-62820,126283,3865223,-49361407,-17275646,36737,11771,24402.1895
139820,3357,125431,3814096,-49336787,-17105601,36738,11791,24402.1895
41761,105493,-161198,3944967,-49317004,-17208105,36739,11812,24418.7288
-148311,-26622,-159917,3973201,-49292172,-17273908,36740,11832,24418.7288
139425,36645,93511,3872331,-49126892,-17313666,36741,11852,24418.7288
10643,136902,-65235,4022296,-49277174,-17279909,36742,11873,24418.7288
74046,169991,-65661,4047796,-49388573,-17468086,36743,11893,24418.7288
-114714,-29576,63294,4049997,-49369626,-17345455,36744,11914,24418.7288
43088,-92473,-97351,3984052,-49189312,-17318401,36745,11934,24418.7288
-51955,-93274,-64797,3876585,-49130864,-17285105,36746,11954,24418.7288
106873,37841,-2029,3905756,-49321855,-17293902,36747,11975,24418.7288
12090,36601,62442,4061379,-49216158,-17009300,36748,11995,24418.7288
-145967,34680,159255,4068685,-49154467,-17024944,36749,12016,24418.7288
-115109,3710,31374,3900637,-49243739,-17263773,36750,12036,24418.7288
-84125,5148,-64590,4135390,-49286078,-17252424,36751,12056,24418.7288
74454,6191,-97568,4007782,-49264998,-17246765,36752,12077,24418.7288
139545,134310,157340,4105372,-49166822,-17159657,36753,12097,24418.7288
-83857,-60546,-64586,3846982,-49217561,-17234726,36754,12118,24418.7288
109110,-129033,189486,3903453,-49315901,-17320786,36755,12138,24418.7288
-19939,36920,30736,3954557,-49480209,-17432726,36756,12158,24431.1918
-51183,35743,94783,4091896,-49547557,-17161131,36757,12179,24431.1918
-20849,5652,-96932,3899908,-49342478,-17264991,36758,12199,24431.1918
-19938,36743,30736,4074201,-49121722,-17098858,36759,12220,24431.1918
-114453,-30193,95212,4015133,-49359603,-17272751,36760,12240,24431.1918
-21264,234707,-33053,3921952,-49278133,-17174740,36761,12260,24431.1918
44262,-61999,62294,3911893,-49300975,-17202100,36762,12281,24431.1918
12888,-95407,94425,4033386,-49315829,-17168314,36763,12301,24431.1918
140484,-95803,157413,3868341,-49283186,-17260199,36764,12322,24431.1918
107008,4816,-1969,3850169,-49343560,-17408425,36765,12342,24431.1918
-115390,199740,95256,3943932,-49261821,-17300843,36766,12362,24431.1918
-20848,5650,-96873,3841710,-49431444,-17202399,36767,12383,24431.1918
43879,-159225,-33453,3785441,-49537199,-17245789,36768,12403,24431.1918
-83582,-191677,-96437,3916938,-49410463,-17357102,36769,12424,24431.1918
43879,-159224,-33452,3789851,-49376319,-17135596,36770,12444,24431.1918
11180,5332,-65168,3912028,-49286242,-17100280,36771,12464,24431.1918
74965,135647,30152,3965307,-49479583,-17291423,36772,12485,24431.1918
-20058,-60923,-33034,3809031,-49450423,-17229853,36773,12505,24442.4814
76163,-94726,62084,3870362,-49318644,-17422217,36774,12526,24442.4814
-21116,71347,-96877,3860620,-49347408,-17375008,36775,12546,24442.4814
-50145,99242,254426,3691329,-49546317,-17175837,36776,12566,24442.4814
171857,-62395,125281,3819946,-49499660,-17230271,36777,12587,24442.4814
-115496,-28437,-32400,4077674,-49395400,-17141986,36778,12607,24453.6134
-18758,2136,158467,3919883,-49138516,-17259596,36779,12628,24453.6134
12225,3575,62502,3852755,-49361742,-17321355,36780,12648,24453.6134
-20198,37181,-1123,3772331,-49294257,-17130149,36781,12668,24453.6134
-83353,134165,95048,3915437,-49384881,-17070691,36782,12689,24453.6134
43344,-27834,-33460,3963749,-49314407,-17090185,36783,12709,24453.6134
-50775,-128057,62935,3848973,-49361452,-17203622,36784,12730,24453.6134
-19938,36919,30794,3774701,-49375232,-17361919,36785,12750,24453.6134
-21131,202037,-33050,3907942,-49526030,-17421260,36786,12770,24453.6134
-20206,102615,30790,3987122,-49102808,-17265277,36787,12791,24453.6134
42941,70886,-33466,3991400,-49273519,-17263581,36788,12811,24453.6134
12493,-61942,62506,4069881,-49172063,-17352809,36789,12832,24453.6134
-148070,168706,-32199,3954465,-49446967,-17314042,36790,12852,24469.7636
-52758,103811,-64749,4245515,-49358502,-17149038,36791,12872,24469.7636
106491,-59384,-97718,4058788,-49371052,-17140122,36792,12893,24469.7636
44784,-62701,126129,3947165,-49312700,-17121372,36793,12913,24469.7636
108856,-193850,125713,3940927,-49342052,-17264916,36794,12934,24469.7636
-19670,-28776,30799,4029454,-49520023,-17287636,36795,12954,24469.7636
-50004,1315,222514,3924175,-49455142,-17189951,36796,12974,24469.7636
75373,-27975,-1755,3954552,-49444791,-17297421,36797,12995,24469.7636
-83086,68647,95052,3739080,-49449348,-17253114,36798,13015,24469.7636
12359,-29095,62504,3860462,-49303808,-17239806,36799,13036,24469.7636
138648,-27294,-34097,4034652,-49452144,-17329940,36800,13056,24469.7636
-114205,100056,191016,3831536,-49437747,-17198404,36801,13076,24469.7636
-114446,-95273,63357,3877550,-49525982,-17300978,36802,13097,24469.7636
12620,-29534,94421,3967456,-49504502,-17360188,36803,13117,24469.7636
75253,-125640,-65584,3907687,-49486688,-17345821,36804,13138,24469.7636
-83884,200478,63126,3895979,-49369469,-17311018,36805,13158,24469.7636
-82684,-29896,95058,4089727,-49293434,-17433014,36806,13178,24469.7636
-114050,-128560,95276,4050682,-49589938,-17367084,36807,13199,24487.2762
107395,36963,61864,4037764,-49380159,-17337168,36808,13219,24487.2762
201253,137625,-66448,3949354,-49356324,-17266918,36809,13240,24487.2762
43598,37161,30370,3843744,-49139629,-17289371,36810,13260,24487.2762
13016,-62821,126341,3820970,-49431928,-17256447,36811,13280,24487.2762
11173,70766,-33254,3842517,-49203433,-17302746,36812,13301,24487.2762
44274,-192512,-1533,3938155,-49138540,-17319813,36813,13321,24487.2762
-21773,105073,-160715,4137737,-49137786,-17210840,36814,13342,24487.2762
10142,-59047,-160913,4091173,-49335704,-17166342,36815,13362,24487.2762
-51840,68589,94843,4020483,-49297854,-17278245,36816,13383,24487.2762
104790,-24958,-225387,4107299,-49312888,-17170047,36817,13403,24487.2762
-117326,-26242,-191985,3871166,-49186510,-17269350,36818,13423,24487.2762
-146481,-30756,127403,3845085,-49327930,-17012384,36819,13444,24487.2762
-83206,-30076,95061,4077714,-49451684,-17360961,36820,13464,24487.2762
11168,134964,62498,4029016,-49307839,-17228567,36821,13485,24487.2762
168172,203899,-130073,3923726,-49288854,-17317840,36822,13505,24487.2762
-51170,-95650,94853,3925139,-49535456,-17242508,36823,13525,24487.2762
74838,102358,62075,3988779,-49390873,-17304256,36824,13546,24503.7537
107396,35904,125703,4000381,-49485264,-17274444,36825,13566,24503.7537
12104,-94969,62512,3826122,-49543388,-17407111,36826,13587,24503.7537
-116555,102951,-32404,3912329,-49506930,-17277431,36827,13607,24503.7537
-20836,-125742,-96862,3961278,-49331587,-17303581,36828,13627,24503.7537
-116019,-28439,-32396,4144322,-49343662,-17279701,36829,13648,24503.7537
137717,136326,-2185,3928148,-49332279,-17388943,36830,13668,24503.7537
42815,37420,-1543,3981380,-49304688,-17330228,36831,13689,24503.7537
73913,201779,-1765,3846741,-49361700,-17273908,36832,13709,24503.7537
43210,4133,30376,3834774,-49409438,-17357630,36833,13729,24503.7537
74710,69950,30160,3903835,-49169635,-17262439,36834,13750,24503.7537
108460,-161621,157632,4039904,-49359211,-17239385,36835,13770,24503.7537
11315,-28396,-1327,3913837,-49478303,-17324919,36836,13791,24503.7537
-148839,38453,-127942,3791891,-49405539,-17264557,36837,13811,24503.7537
11449,-61244,-1325,3836591,-49234553,-17359336,36838,13831,24503.7537
138393,-93169,-34089,4036370,-49231508,-17179714,36839,13852,24503.7537
44663,-161424,126139,3910314,-49371441,-17346418,36840,13872,24503.7537
-83468,-29458,63144,4080004,-49451427,-17280072,36841,13893,24511.7543
-20977,-27460,-64950,3879750,-49486198,-17097390,36842,13913,24511.7543
-114975,-29138,31435,3888999,-49426676,-17173183,36843,13933,24511.7543
-178913,69163,31853,3892766,-49295656,-17397275,36844,13954,24511.7543
139050,-125837,-34090,3736715,-49414258,-17227952,36845,13974,24511.7543
108327,-127716,93850,3888033,-49354697,-17197028,36846,13995,24511.7543
-147272,36875,-216,3983270,-49273543,-17271926,36847,14015,24511.7543
-18879,-95351,94696,4002550,-49330863,-17258112,36848,14035,24511.7543
-20996,169189,-32990,4112299,-49409898,-17304134,36849,14056,24511.7543
-50922,35480,126818,3802725,-49415228,-17144579,36850,14076,24511.7543
-85565,40191,-224063,3858284,-49424859,-17152635,36851,14097,24511.7543
12628,-94791,62566,3889575,-49378162,-17439972,36852,14117,24511.7543
-82282,-128440,95123,3892354,-49271078,-17403146,36853,14137,24511.7543
-82959,101054,127026,3875748,-49246442,-17357173,36854,14158,24511.7543
-84781,38873,-128310,3754179,-49202476,-17296896,36855,14178,24511.7543
76425,-94989,94060,4138202,-49366639,-17352656,36856,14199,24511.7543
74710,71007,-33620,4060774,-49579593,-17385307,36857,14219,24511.7543
-51311,3510,62985,3799861,-49532844,-17210146,36858,14239,24537.8898
-83856,-60548,-64469,4105564,-49362636,-17265728,36859,14260,24537.8898
41876,268412,-65338,3875947,-49398405,-17276101,36860,14280,24537.8898
-243883,38709,-159167,3795376,-49660436,-17207882,36861,14301,24537.8898
169084,236047,-66184,3964420,-49559741,-17246740,36862,14321,24537.8898
-19676,36479,62771,3969721,-49352097,-17307973,36863,14341,24537.8898
-115101,-61547,-422,3833066,-49261095,-17276477,36864,14362,24537.8898
107276,-60703,-1907,3869172,-49349076,-17265068,36865,14382,24537.8898
43598,37160,30429,3877902,-49521456,-17167980,36866,14403,24537.8898
232895,105337,-98517,3978805,-49265637,-17325315,36867,14423,24537.8898
-51819,-126123,-64678,3832180,-49385009,-17427581,36868,14443,24537.8898
171590,3299,125336,3914389,-49386021,-17416668,36869,14464,24537.8898
107543,-126576,-1902,4062536,-49383911,-17328648,36870,14484,24537.8898
44273,-127697,62358,4032375,-49389864,-17150719,36871,14505,24537.8898
74461,5572,-65532,4040771,-49262425,-17215165,36872,14525,24537.8898
76813,1619,221726,3881443,-49332296,-17223485,36873,14545,24537.8898
170294,-60199,-34364,3787327,-49376872,-17289053,36874,14566,24537.8898
-53537,104513,-128642,3954216,-49432649,-17357156,36875,14586,24554.9116
265995,-93124,-3081,4023628,-49344636,-17139748,36876,14607,24554.9116
-83456,-94452,-747,3855906,-49266803,-17241366,36877,14627,24554.9116
234086,4859,29043,3799637,-49374637,-17293080,36878,14647,24554.9116
171601,-62395,125224,4022235,-49408609,-17194602,36879,14668,24554.9116
12498,-62560,94367,3939792,-49537074,-17165925,36880,14688,24554.9116
-19136,-95528,94581,3899140,-49407900,-17145662,36881,14709,24554.9116
137736,6254,-97991,4059407,-49445470,-17281976,36882,14729,24554.9116
137997,5815,-66073,3848318,-49449686,-17150764,36883,14749,24554.9116
-179303,101833,31794,4089133,-49339889,-17176558,36884,14770,24554.9116
170549,4618,29467,3845356,-49369345,-17087407,36885,14790,24554.9116
233824,5299,-2874,3989471,-49431849,-17238707,36886,14811,24554.9116
44266,-62439,94155,4103139,-49490186,-17259520,36887,14831,24554.9116
-83717,-94012,-32665,3737389,-49313509,-17220043,36888,14851,24554.9116
-19665,-29393,62659,3861644,-49375552,-17157892,36889,14872,24554.9116
-19665,-29393,62659,3925499,-49416277,-17267949,36890,14892,24554.9116
-145960,34062,191174,3754726,-49383250,-17223011,36891,14913,24554.9116
44923,-96165,157993,4012471,-49278977,-17145094,36892,14933,24572.2822
-178245,-30436,95638,4000197,-49433328,-17122536,36893,14953,24572.2822
200883,-25473,-162248,3687419,-49373165,-17053176,36894,14974,24572.2822
-211982,70622,-95662,3836105,-49508113,-17354687,36895,14994,24572.2822
12638,-160663,62456,3884880,-49470519,-17364177,36896,15015,24572.2822
106349,103537,-2032,4154291,-49621072,-17233898,36897,15035,24572.2822
170796,134868,125212,3891587,-49509484,-17352260,36898,15055,24572.2822
13410,-96107,158202,4002705,-49382833,-17413947,36899,15076,24572.2822
12090,36601,62441,4138344,-49531141,-17363337,36900,15096,24572.2822
108058,-62019,93729,3926988,-49487680,-17121531,36901,15117,24572.2822
12224,3753,62444,3844473,-49330653,-17231897,36902,15137,24572.2822
-115639,69845,-547,3816218,-49490989,-17089378,36903,15157,24572.2822
12874,35283,158194,3876059,-49214815,-17157534,36904,15178,24572.2822
75372,-27975,-1813,3917851,-49276108,-17185097,36905,15198,24572.2822
-18485,-128637,126499,3821443,-49325133,-17344060,36906,15219,24572.2822
75373,-27974,-1814,3776351,-49484017,-17321793,36907,15239,24572.2822
-84909,6466,-160343,3813133,-49458741,-17265189,36908,15259,24572.2822
12070,232370,158182,3911423,-49455749,-17332901,36909,15280,24589.4402
-84406,201357,-767,3757135,-49268207,-17281349,36910,15300,24589.4402
-21647,137660,-128858,3855258,-49394624,-17303148,36911,15321,24589.4402
-146998,-94076,-32242,4091527,-49201921,-17141147,36912,15341,24589.4402
74723,-59504,-97564,4047365,-49280644,-17142591,36913,15361,24589.4402
107911,101341,157555,3981316,-49425628,-17192840,36914,15382,24589.4402
12492,-61942,62447,3833997,-49303890,-17163045,36915,15402,24589.4402
44401,-159925,30324,3969134,-49408952,-17091075,36916,15423,24589.4402
76686,-95426,125861,3873698,-49254789,-17398453,36917,15443,24589.4402
-84781,38875,-128427,3896014,-49352753,-17244315,36918,15463,24589.4402
-51693,-93713,-32879,4126156,-49479026,-17091249,36919,15484,24589.4402
-19805,4072,30738,4158287,-49262576,-17077518,36920,15504,24589.4402
-177862,2151,127552,3997355,-49288261,-17404539,36921,15525,24589.4402
-146489,35558,95420,3990065,-49135220,-17132799,36922,15545,24589.4402
44515,2995,126067,3790080,-49363582,-17015136,36923,15565,24589.4402
43852,101978,94143,3869652,-49396514,-17315744,36924,15586,24589.4402
-19142,-95088,62662,3906452,-49473334,-17042895,36925,15606,24589.4402
12480,68393,126275,4208375,-49325771,-17088464,36926,15627,24605.856
139706,-159740,29688,3836052,-49462289,-17173848,36927,15647,24605.856
12110,-159344,-33299,3961287,-49131433,-17124647,36928,15667,24605.856
42426,6333,-129274,3700761,-49497050,-17229194,36929,15688,24605.856
-84405,201179,-738,4016101,-49419078,-17217618,36930,15708,24605.856
11442,4893,-33251,3960265,-49230460,-17200744,36931,15729,24605.856
41756,170570,-129226,4005347,-49375931,-17173518,36932,15749,24605.856
-19536,-61801,30800,4036145,-49204621,-17118978,36933,15769,24605.856
75635,-28592,30162,3809781,-49339192,-17157613,36934,15790,24605.856
-51043,-62362,62930,4201002,-49262486,-17188978,36935,15810,24605.856
-1163936,815910,389476,-11534604,-65705620,-4062444,36936,15831,24605.856
9285410,13873568,-5171558,-3180583,97509822,27598162,36937,15851,24605.856
14041946,-8544701,2012442,-5286856,-92316438,-375557429,36938,15871,24605.856
1321397,-18462034,15057489,116930516,-89568328,372474923,36939,15892,24605.856
6020392,22016530,3723097,-17059452,-57454860,-204721002,36940,15912,24605.856
3002422,-578974,234110,-60426905,-44547066,-12565373,36941,15933,24605.856
-2060167,-3775954,-2732232,7285719,-94621182,-16178988,36942,15953,24605.856
-5121586,-1081164,1118288,3485190,-110902668,-10964316,36943,15973,24616.5992
1210102,-3434165,-2817932,31636992,-31292121,101802789,36944,15994,24616.5992
224337,4903352,-2652490,4550990,-60545637,-203097648,36945,16014,24616.5992
-2432276,-856686,-144539,39258123,-50488248,83451991,36946,16035,24616.5992
-1811955,1943939,-595797,-43870031,-59256968,-102653394,36947,16055,24616.5992
402689,564973,-2429862,2821708,-32433034,82797247,36948,16075,24616.5992
43569,4461988,-1661745,-4120302,-41805760,-58101589,36949,16096,24616.5992
771315,827667,57362,20445550,-44407445,-26525791,36950,16116,24616.5992
473269,1956144,-866408,-2140314,-39668561,17216685,36951,16137,24616.5992
-250715,1713769,-159328,-13259633,-30054776,-16066818,36952,16157,24616.5992
1145293,1395873,-551652,2153267,-45844847,21670349,36953,16177,24616.5992
1045078,2154085,-774485,3860327,-44174217,-43731810,36954,16198,24616.5992
-22920,-121787,-384122,9930637,-32325975,9195816,36955,16218,24616.5992
-336515,783565,575471,-2093908,-45261866,-7733034,36956,16239,24616.5992
-271633,390072,543153,7619454,-44270135,-10783712,36957,16259,24616.5992
-363808,449694,958744,15380835,-45290270,-17760671,36958,16279,24616.5992
-359480,279304,1405629,8544523,-54810244,-15757487,36959,16300,24616.5992
-713079,-41275,737712,10336892,-46687918,-12336372,36960,16320,24628.739
-910916,394247,68688,7605734,-48883042,-14653270,36961,16341,24628.739
-1422148,1049710,40124,-8207308,-51582639,-18938865,36962,16361,24628.739
-1728717,-340328,712599,-543751,-51492885,-11565611,36963,16381,24628.739
-1507934,-75823,647263,7707170,-51766236,-19121562,36964,16402,24628.739
-1546976,817096,200575,-56571,-54177943,-15375268,36965,16422,24628.739
-1772496,886779,-149038,2265574,-51438602,-21778926,36966,16443,24628.739
-2153836,787666,-210323,-1005269,-52207206,-17499408,36967,16463,24628.739
-2345451,397162,-528202,28981,-53499775,-12837260,36968,16483,24628.739
-2569148,529026,-622479,4324186,-53579751,-16282431,36969,16504,24628.739
-2377099,494706,-464161,5434006,-51776759,-15769730,36970,16524,24628.739
-2442591,465130,-719076,5638430,-50153687,-18415541,36971,16545,24628.739
-2312115,394646,-336909,7257663,-48166874,-14587233,36972,16565,24628.739
-2215497,327556,-209871,3037126,-47189089,-14280349,36973,16585,24628.739
-2406107,326832,-208598,4160142,-47096570,-15990343,36974,16606,24628.739
-2277682,-131675,-273253,6219207,-47555599,-14378306,36975,16626,24628.739
-2340307,-100826,-145161,4287218,-47931090,-14998229,36976,16647,24628.739
-2083648,-397687,12748,6562903,-46466647,-13572214,36977,16667,24656.7681
-1858925,-335539,330436,4655080,-46848587,-13729708,36978,16687,24656.7681
-1923253,-269207,267021,1733298,-46854762,-15329739,36979,16708,24656.7681
-1571652,-858700,232806,3118813,-46136075,-15268407,36980,16728,24656.7681
-1380011,-729043,423031,2318901,-47737428,-15033804,36981,16749,24656.7681
-1189797,-695032,389840,2086880,-49166126,-15709340,36982,16769,24656.7681
-712751,-694099,450493,2980065,-49476458,-16433226,36983,16789,24656.7681
-616776,-857977,449867,1954977,-51427992,-16748361,36984,16810,24656.7681
-108097,-824076,510307,2999651,-53006425,-17678663,36985,16830,24656.7681
49693,-756459,413490,4284089,-53319214,-18742386,36986,16851,24656.7681
146310,-823549,540470,3555649,-54276157,-20486477,36987,16871,24656.7681
303068,-884688,252155,5046553,-54391409,-20401277,36988,16891,24656.7681
430408,-949901,251311,4613008,-55041105,-20529773,36989,16912,24656.7681
617742,-845801,-101061,3157249,-55392153,-20501234,36990,16932,24656.7681
618673,-1010479,-69133,4259886,-55414297,-20715913,36991,16953,24657.7785
807707,-941862,-229998,4698190,-55360098,-20888400,36992,16973,24657.7785
965618,-776581,-262986,4248419,-54567156,-20193583,36993,16993,24657.7785
963521,-707810,-486414,4200353,-52842538,-19822571,36994,17014,24674.2788
1281331,-674195,-456619,3763422,-51986320,-18716138,36995,17034,24674.2788
1471926,-542958,-394064,3660839,-50880475,-18014396,36996,17055,24674.2788
1695109,-739200,-395536,3631274,-49374440,-17250323,36997,17075,24674.2788
1755348,-439814,-651320,2639648,-48702510,-16921765,36998,17095,24674.2788
1823615,-708504,-204881,3076405,-47713936,-16966945,36999,17116,24674.2788
1884907,-476133,-364908,3502771,-47282152,-16758826,37000,17136,24674.2788
1822154,-477692,-268730,3477372,-47147714,-16443943,37001,17157,24674.2788
1949234,-542465,-301492,4067630,-46839401,-16236359,37002,17177,24674.2788
1917841,-380104,-173620,4233121,-47100902,-16297108,37003,17197,24674.2788
1791297,-446722,-140849,4136833,-47214464,-16680969,37004,17218,24674.2788
1695631,-740078,-331701,4498508,-47141055,-16973955,37005,17238,24674.2788
1571157,-614441,52150,4517636,-47334092,-17557261,37006,17259,24674.2788
1444359,-745876,21089,4559943,-46886279,-17910949,37007,17279,24674.2788
1158941,-486816,214487,5013023,-47371383,-17595521,37008,17299,24674.2788
839960,-551260,25106,4578458,-47886674,-18136828,37009,17320,24674.2788
808064,-583789,-6597,4058324,-48177119,-18183982,37010,17340,24674.2788
427101,-585237,-4054,3793026,-48537211,-17844743,37011,17361,24691.1827
170959,-223998,-66214,3565536,-48912668,-17934713,37012,17381,24691.1827
296974,-91246,-130906,4154215,-49191775,-18050884,37013,17402,24691.1827
-147379,-191479,-127930,4941258,-49044048,-17981176,37014,17422,24691.1827
-149362,40212,-255615,4611328,-49082800,-17899295,37015,17442,24691.1827
-370828,70458,-126462,3720542,-48893055,-17558486,37016,17463,24691.1827
-467172,6597,-285411,3485130,-48759655,-17404702,37017,17483,24691.1827
-594124,103780,-220733,4227872,-48396817,-16822065,37018,17504,24691.1827
-625746,-59702,-284346,4818371,-47808952,-16678873,37019,17524,24691.1827
-563147,170474,-284784,4506848,-47378540,-16629122,37020,17544,24691.1827
-624995,265261,-29024,4056514,-46965632,-16381497,37021,17565,24691.1827
-720018,68691,-92212,4292247,-46938170,-16418892,37022,17585,24691.1827
-877158,32604,100356,4261142,-46920087,-16437270,37023,17606,24691.1827
-941096,130906,100774,4220649,-46822021,-16494175,37024,17626,24691.1827
-940956,32802,68862,4397499,-46490303,-16998257,37025,17646,24691.1827
-811920,-2638,291439,4549578,-46713493,-17243085,37026,17667,24691.1827
-845658,98421,100139,4455351,-46774849,-17402207,37027,17687,24691.1827
-1036026,293026,229071,4288083,-47561633,-17686395,37028,17708,24707.7872
-1162301,160712,261845,3777259,-48432434,-17837298,37029,17728,24707.7872
-875208,127194,387609,3777879,-49121814,-17895022,37030,17748,24707.7872
-906977,127073,387820,3793056,-49871273,-18140123,37031,17769,24707.7872
